Product Name,Sentiment,Customer Review,Category,Abstractive Summary
Robot Vacuum Cleaner,Negative,"baterai bocor, kualitas bahan buruk, warna tidak sesuai, tombol tidak responsif || kabel tidak berfungsi, tombol tidak responsif, barang rusak saat datang, baterai bocor, tidak direkomendasikan || mudah rusak, kabel tidak berfungsi, cepat panas || tidak sesuai deskripsi, tidak menyala, tombol tidak responsif",Electronics,"Robot Vacuum Cleaner mengalami beberapa kendala seperti baterai bocor, kualitas bahan buruk, warna tidak sesuai, tombol tidak responsif, dan kabel tidak berfungsi. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Smart Plug Wifi Control,Positive,"fungsi berjalan dengan baik, baterai tahan lama, pengiriman cepat, angin kencang || fungsi berjalan dengan baik, baterai tahan lama, pengiriman cepat, ringan dibawa || desain lucu, angin kencang, pengiriman cepat, baterai tahan lama, mudah digunakan, warna sesuai foto",Electronics,"Smart Plug Wifi Control memiliki fitur seperti fungsi berjalan dengan baik, baterai tahan lama, pengiriman cepat, angin kencang, dan ringan dibawa. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Mechanical Switch Tester,Positive,"ringan dibawa, bahan kokoh, sangat direkomendasikan, angin kencang, kualitas sesuai harga, fungsi berjalan dengan baik || sangat direkomendasikan, bahan kokoh, baterai tahan lama, warna sesuai foto, angin kencang, mudah digunakan || desain lucu, warna sesuai foto, respon cepat || kualitas sesuai harga, desain lucu, pengiriman cepat, fungsi berjalan dengan baik, bahan kokoh, angin kencang || mudah digunakan, pengiriman cepat, fungsi berjalan dengan baik, ringan dibawa, sangat direkomendasikan, kualitas sesuai harga",Gaming,"Mechanical Switch Tester memiliki fitur seperti ringan dibawa, bahan kokoh, sangat direkomendasikan, angin kencang, dan kualitas sesuai harga. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Mechanical Switch Tester,Negative,"baterai bocor, tidak direkomendasikan, barang rusak saat datang, mudah rusak, tidak sesuai deskripsi || tidak direkomendasikan, baterai bocor, barang rusak saat datang, cepat panas || mudah rusak, baterai bocor, tidak direkomendasikan, cepat panas || cepat panas, warna tidak sesuai, baterai bocor, kabel tidak berfungsi, kualitas bahan buruk || lambat merespon, baterai bocor, tidak sesuai deskripsi, cepat panas, tombol tidak responsif",Gaming,"Mechanical Switch Tester mengalami beberapa kendala seperti baterai bocor, tidak direkomendasikan, barang rusak saat datang, mudah rusak, dan tidak sesuai deskripsi. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Portable Coffee Grinder,Positive,"mudah digunakan, ringan dibawa, kualitas sesuai harga, desain lucu, sangat direkomendasikan, angin kencang || warna sesuai foto, angin kencang, bahan kokoh, sangat direkomendasikan, respon cepat || baterai tahan lama, desain lucu, sangat direkomendasikan, ringan dibawa",Kitchen,"Portable Coffee Grinder memiliki fitur seperti mudah digunakan, ringan dibawa, kualitas sesuai harga, desain lucu, dan sangat direkomendasikan. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Smart Rice Cooker 3L,Negative,"tidak sesuai deskripsi, baterai bocor, warna tidak sesuai, kualitas bahan buruk || tidak sesuai deskripsi, baterai bocor, mudah rusak, cepat panas, tidak menyala || tidak direkomendasikan, mudah rusak, barang rusak saat datang, kabel tidak berfungsi || tidak sesuai deskripsi, lambat merespon, cepat panas",Kitchen,"Smart Rice Cooker 3L mengalami beberapa kendala seperti tidak sesuai deskripsi, baterai bocor, warna tidak sesuai, kualitas bahan buruk, dan mudah rusak. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
USB Rechargeable Fan,Negative,"kualitas bahan buruk, tombol tidak responsif, baterai bocor, tidak direkomendasikan, lambat merespon || lambat merespon, tidak menyala, tombol tidak responsif, kualitas bahan buruk || tombol tidak responsif, cepat panas, tidak menyala, warna tidak sesuai, kabel tidak berfungsi || baterai bocor, cepat panas, tidak menyala, barang rusak saat datang",Electronics,"USB Rechargeable Fan mengalami beberapa kendala seperti kualitas bahan buruk, tombol tidak responsif, baterai bocor, tidak direkomendasikan, dan lambat merespon. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Electric Rice Cooker 2L,Negative,"kualitas bahan buruk, cepat panas, barang rusak saat datang, lambat merespon || cepat panas, baterai bocor, warna tidak sesuai, tidak menyala, barang rusak saat datang, tombol tidak responsif || barang rusak saat datang, tidak menyala, lambat merespon, baterai bocor",Kitchen,"Electric Rice Cooker 2L mengalami beberapa kendala seperti kualitas bahan buruk, cepat panas, barang rusak saat datang, lambat merespon, dan baterai bocor. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Gaming Chair Recliner,Positive,"angin kencang, sangat direkomendasikan, baterai tahan lama || desain lucu, fungsi berjalan dengan baik, pengiriman cepat, respon cepat || pengiriman cepat, warna sesuai foto, baterai tahan lama, respon cepat || sangat direkomendasikan, bahan kokoh, respon cepat || fungsi berjalan dengan baik, mudah digunakan, sangat direkomendasikan, ringan dibawa, respon cepat",Gaming,"Gaming Chair Recliner memiliki fitur seperti angin kencang, sangat direkomendasikan, baterai tahan lama, desain lucu, dan fungsi berjalan dengan baik. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Mini USB Desk Fan,Negative,"tidak sesuai deskripsi, kualitas bahan buruk, tidak menyala, baterai bocor || tidak sesuai deskripsi, warna tidak sesuai, mudah rusak, tidak menyala, baterai bocor, cepat panas || tidak menyala, warna tidak sesuai, kabel tidak berfungsi, tidak sesuai deskripsi || lambat merespon, tidak direkomendasikan, tidak menyala, barang rusak saat datang, tombol tidak responsif, baterai bocor || tidak menyala, cepat panas, kualitas bahan buruk, baterai bocor",Electronics,"Mini USB Desk Fan mengalami beberapa kendala seperti tidak sesuai deskripsi, kualitas bahan buruk, tidak menyala, baterai bocor, dan warna tidak sesuai. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Portable Laptop Stand,Positive,"pengiriman cepat, ringan dibawa, warna sesuai foto, desain lucu, fungsi berjalan dengan baik || respon cepat, kualitas sesuai harga, warna sesuai foto, mudah digunakan, angin kencang, sangat direkomendasikan || angin kencang, mudah digunakan, fungsi berjalan dengan baik",Computers and Laptops,"Portable Laptop Stand memiliki fitur seperti pengiriman cepat, ringan dibawa, warna sesuai foto, desain lucu, dan fungsi berjalan dengan baik. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Fast Charging Cable Type-C 1m,Negative,"mudah rusak, tidak direkomendasikan, lambat merespon, baterai bocor || cepat panas, kualitas bahan buruk, warna tidak sesuai, mudah rusak, baterai bocor || cepat panas, tidak sesuai deskripsi, tombol tidak responsif, kualitas bahan buruk, tidak direkomendasikan",Phones and Tablets,"Fast Charging Cable Type-C 1m mengalami beberapa kendala seperti mudah rusak, tidak direkomendasikan, lambat merespon, baterai bocor, dan cepat panas. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Gaming Headset 7.1 Surround,Negative,"tombol tidak responsif, cepat panas, warna tidak sesuai || warna tidak sesuai, barang rusak saat datang, tidak direkomendasikan, kualitas bahan buruk, tidak sesuai deskripsi, tidak menyala || tidak sesuai deskripsi, warna tidak sesuai, cepat panas",Gaming,"Gaming Headset 7.1 Surround mengalami beberapa kendala seperti tombol tidak responsif, cepat panas, warna tidak sesuai, barang rusak saat datang, dan tidak direkomendasikan. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Fast Charging Cable Type-C 1m,Negative,"tidak menyala, lambat merespon, tidak direkomendasikan, tombol tidak responsif || cepat panas, kualitas bahan buruk, mudah rusak || tidak direkomendasikan, mudah rusak, kualitas bahan buruk",Phones and Tablets,"Fast Charging Cable Type-C 1m mengalami beberapa kendala seperti tidak menyala, lambat merespon, tidak direkomendasikan, tombol tidak responsif, dan cepat panas. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Wireless Ergonomic Mouse,Positive,"mudah digunakan, ringan dibawa, baterai tahan lama, bahan kokoh, warna sesuai foto, angin kencang || fungsi berjalan dengan baik, respon cepat, kualitas sesuai harga, bahan kokoh, angin kencang, warna sesuai foto || baterai tahan lama, kualitas sesuai harga, sangat direkomendasikan, desain lucu, fungsi berjalan dengan baik, angin kencang || pengiriman cepat, desain lucu, sangat direkomendasikan, fungsi berjalan dengan baik",Computers and Laptops,"Wireless Ergonomic Mouse memiliki fitur seperti mudah digunakan, ringan dibawa, baterai tahan lama, bahan kokoh, dan warna sesuai foto. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Laptop Cooling Pad RGB,Negative,"warna tidak sesuai, kualitas bahan buruk, barang rusak saat datang, lambat merespon, mudah rusak || tidak direkomendasikan, tombol tidak responsif, warna tidak sesuai || warna tidak sesuai, barang rusak saat datang, tidak sesuai deskripsi, tidak menyala, kualitas bahan buruk",Gaming,"Laptop Cooling Pad RGB mengalami beberapa kendala seperti warna tidak sesuai, kualitas bahan buruk, barang rusak saat datang, lambat merespon, dan mudah rusak. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Gaming Headset 7.1 Surround,Negative,"tombol tidak responsif, kabel tidak berfungsi, barang rusak saat datang, baterai bocor || barang rusak saat datang, tidak menyala, tidak direkomendasikan, baterai bocor, lambat merespon, kualitas bahan buruk || mudah rusak, kabel tidak berfungsi, tidak sesuai deskripsi",Gaming,"Gaming Headset 7.1 Surround mengalami beberapa kendala seperti tombol tidak responsif, kabel tidak berfungsi, barang rusak saat datang, baterai bocor, dan tidak menyala. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Smart Plug Wifi Control,Positive,"ringan dibawa, desain lucu, angin kencang, respon cepat || bahan kokoh, angin kencang, pengiriman cepat, sangat direkomendasikan, warna sesuai foto, respon cepat || angin kencang, pengiriman cepat, fungsi berjalan dengan baik, mudah digunakan || sangat direkomendasikan, respon cepat, ringan dibawa, angin kencang, pengiriman cepat || fungsi berjalan dengan baik, mudah digunakan, pengiriman cepat",Electronics,"Smart Plug Wifi Control memiliki fitur seperti ringan dibawa, desain lucu, angin kencang, respon cepat, dan bahan kokoh. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Wireless Mouse Rechargeable,Positive,"fungsi berjalan dengan baik, angin kencang, sangat direkomendasikan, desain lucu || ringan dibawa, kualitas sesuai harga, respon cepat, fungsi berjalan dengan baik || kualitas sesuai harga, ringan dibawa, mudah digunakan, baterai tahan lama || desain lucu, pengiriman cepat, angin kencang, bahan kokoh, ringan dibawa, fungsi berjalan dengan baik",Computers and Laptops,"Wireless Mouse Rechargeable memiliki fitur seperti fungsi berjalan dengan baik, angin kencang, sangat direkomendasikan, desain lucu, dan ringan dibawa. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Smart Plug Wifi Control,Negative,"tidak sesuai deskripsi, kualitas bahan buruk, tidak menyala, mudah rusak, lambat merespon, baterai bocor || cepat panas, warna tidak sesuai, kualitas bahan buruk, mudah rusak, barang rusak saat datang || kualitas bahan buruk, tidak direkomendasikan, barang rusak saat datang || kabel tidak berfungsi, cepat panas, lambat merespon, tidak sesuai deskripsi, kualitas bahan buruk, baterai bocor",Electronics,"Smart Plug Wifi Control mengalami beberapa kendala seperti tidak sesuai deskripsi, kualitas bahan buruk, tidak menyala, mudah rusak, dan lambat merespon. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Electric Kettle 1.5L,Positive,"bahan kokoh, mudah digunakan, angin kencang || pengiriman cepat, sangat direkomendasikan, kualitas sesuai harga, fungsi berjalan dengan baik, angin kencang, mudah digunakan || fungsi berjalan dengan baik, pengiriman cepat, desain lucu || angin kencang, mudah digunakan, kualitas sesuai harga || respon cepat, kualitas sesuai harga, mudah digunakan, pengiriman cepat, fungsi berjalan dengan baik, angin kencang",Kitchen,"Electric Kettle 1.5L memiliki fitur seperti bahan kokoh, mudah digunakan, angin kencang, pengiriman cepat, dan sangat direkomendasikan. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Portable Laptop Stand,Negative,"tidak menyala, warna tidak sesuai, tombol tidak responsif || tidak sesuai deskripsi, lambat merespon, tombol tidak responsif, barang rusak saat datang, baterai bocor, warna tidak sesuai || tidak direkomendasikan, warna tidak sesuai, tidak menyala, tombol tidak responsif, kabel tidak berfungsi, baterai bocor || barang rusak saat datang, cepat panas, warna tidak sesuai, tidak direkomendasikan, mudah rusak, lambat merespon",Computers and Laptops,"Portable Laptop Stand mengalami beberapa kendala seperti tidak menyala, warna tidak sesuai, tombol tidak responsif, tidak sesuai deskripsi, dan lambat merespon. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Webcam Full HD 1080p,Negative,"tombol tidak responsif, kualitas bahan buruk, barang rusak saat datang || mudah rusak, barang rusak saat datang, kualitas bahan buruk || tidak direkomendasikan, lambat merespon, baterai bocor, tombol tidak responsif, kualitas bahan buruk, tidak sesuai deskripsi || lambat merespon, warna tidak sesuai, tidak menyala, mudah rusak, barang rusak saat datang",Computers and Laptops,"Webcam Full HD 1080p mengalami beberapa kendala seperti tombol tidak responsif, kualitas bahan buruk, barang rusak saat datang, mudah rusak, dan tidak direkomendasikan. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
Portable Coffee Grinder,Positive,"baterai tahan lama, respon cepat, pengiriman cepat, bahan kokoh, angin kencang, fungsi berjalan dengan baik || baterai tahan lama, mudah digunakan, fungsi berjalan dengan baik, pengiriman cepat, sangat direkomendasikan, kualitas sesuai harga || mudah digunakan, baterai tahan lama, fungsi berjalan dengan baik, bahan kokoh, ringan dibawa, sangat direkomendasikan",Kitchen,"Portable Coffee Grinder memiliki fitur seperti baterai tahan lama, respon cepat, pengiriman cepat, bahan kokoh, dan angin kencang. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Portable Coffee Grinder,Positive,"bahan kokoh, mudah digunakan, warna sesuai foto, kualitas sesuai harga || ringan dibawa, angin kencang, sangat direkomendasikan, kualitas sesuai harga || desain lucu, warna sesuai foto, sangat direkomendasikan, mudah digunakan, baterai tahan lama || ringan dibawa, kualitas sesuai harga, mudah digunakan, bahan kokoh",Kitchen,"Portable Coffee Grinder memiliki fitur seperti bahan kokoh, mudah digunakan, warna sesuai foto, kualitas sesuai harga, dan ringan dibawa. Produk ini cocok digunakan untuk kebutuhan harian dan memberikan pengalaman yang memuaskan."
Gamepad Wireless Controller,Negative,"barang rusak saat datang, warna tidak sesuai, kabel tidak berfungsi, cepat panas, kualitas bahan buruk || kabel tidak berfungsi, kualitas bahan buruk, lambat merespon, warna tidak sesuai, cepat panas, baterai bocor || kabel tidak berfungsi, cepat panas, warna tidak sesuai, mudah rusak, barang rusak saat datang, lambat merespon",Gaming,"Gamepad Wireless Controller mengalami beberapa kendala seperti barang rusak saat datang, warna tidak sesuai, kabel tidak berfungsi, cepat panas, dan kualitas bahan buruk. Hal ini membuat produk kurang direkomendasikan untuk pemakaian jangka panjang."
